254,"Cloud Computing for ED Records Submissions and ",593,1,1309974503,1309974503,"<p>Instead of having every employee print out all of their public records documents and put them in a folder to go to the Archives, it would save a tremendous amount of time, money, and effort if there was a way to develop a &#39;cloud computing&#39; interface which would allow ED employees to simply upload documents from their computer and they could live in the cloud forever. As a matter of fact, maybe all documents should be stored on an ED only cloud so that when someone leaves the agency, anyone could have access to their documents down the road as needed.</p>","Awaiting Review"
255,"State Reforms in Action",155,1,1310044885,1310044885,"<p>The first wave of Race To the Top grantees are now in their second year of operation. To date, there has been no update on their accomplishments and on their problem areas. I suggest that a series of seminars be scheduled to coincide with school year 2011/2012. Invite one or two RTTT grantees at a time to present evidence of reforms in their respective state, the evidence they have collected to support their acitons, and the areas they are still struggling with. A panel of senior <strong>career program and IES staff</strong> should respond to the presentations, followed by Q&amp;A&#39;s from other ED staff in the audience.</p>","Awaiting Review"
256,"Create an ED Data Analysis Course for Users of ED Information Systems to Enable Them to Collect, Compile, Analyze, Evaluate and Present ED Data From Existing ED Data Repositories",227,1,1310047341,1310047341,"<p>Create a ED specialized data analytics course, to be taught by the &quot;compilers of&nbsp;ED data&nbsp; --- accounting, FOIA,&nbsp; payroll, G5, CAM and budget office staff&nbsp;regarding &quot;adding value&quot; to the vast amounts of data available&nbsp;:</p><ol><li>Accessing, collecting, cleansing, storing, and managing ED data</li><li>Formulating clear objectives for conducting an analysis of data acquired from ED data sets</li><li>Making sense of vast amounts of ED data</li><li>Working with others to make high-quality decisions (facts based on an analysis of ED data)</li><li>Interpreting and effectively communicating &quot;findings&quot; based on an analysis of ED data</li><li>Applying best practices to increase analytical effectiveness of utilizing data from G5, Cognos, FPPS, Datamart, Comprizon, E2 Travel, TMS, Monster, AARTS, Unliquidated Balance reporting, IPACT, FOIA express, OMB MAX, EdHires, etc.</li></ol><p>The compilers of&nbsp;ED data&nbsp; --- accounting, FOIA,&nbsp; payroll, G5, CAM and budget office staff&nbsp;- would teach participants</p><p>&nbsp;</p><ul><li>How to extract the data from the various ED accessible information systems</li><li>Utilize advanced functionality in MS Excel for data analysis and decision making</li><li>Properly handle data collection from multiple sources and data retention in MS Excel</li><li>Integrate data from multiple sources</li><li>Summarize data to quickly gain a better understanding</li><li>Employ advanced features to assist in complex problem-solving</li><li>Visualize data through the graphing functionality of MS Excel</li><li>Construct a frequency distribution to analyze data and translate it into relevant information</li><li>Calculate and select the most appropriate measures of central tendency</li><li>Identify and avoid the potential for hidden bias in expressing statistical findings</li><li>Utilize MS Excel to apply statistical techniques to the analysis of data</li></ul><p>The compilers of&nbsp;ED data&nbsp; --- accounting, FOIA,&nbsp; payroll, G5, CAM and budget office staff&nbsp;- would&nbsp; partner with the folks who teach ED courses utilizing MS Excel how to use Excel as an analysis platform; &nbsp;import, query and store data in Excel; combine data from many ED data sources; analyze ED data with sub-totals, pivot tables and filters; perform statistical analysis of ED data with MS Excel; and present meaning graphs, tables and charts with ED data in MS Excel.</p>","Awaiting Review"
257,"..U.S. Department of Education Social Media Interaction",596,1,1310053070,1349272651,"<p>Social&nbsp;networking websites&nbsp;have become an&nbsp;essential element&nbsp;in the everyday life&nbsp;of this generation of post secondary students and potential students. The Department must interact with students, potential students, instituions and institutional employees through the social networking websites now available. These social networking websites, to include but not limited to Bebo, Facebook, Twitter, and Myspace should be utilized to their fullest extent to interact with students, potential students, institutions, and institutional employess. After all, the President during his election campaign showed the world their importance.</p>",Implemented
258,"Follow up on suggestions",129,1,1310055807,1313429597,"<p>&nbsp;</p><p>&nbsp;(1) What ideas emerge from this first round of EngagED lunches, for those of us unable to attend?</p><p>Any common themes?&nbsp; What intriguing suggestions that might be viable?</p><p>This kind of input, provided in advance of staff meetings will invite further input and engagement.&nbsp;</p><p>(2) On a related matter, what employee suggestions have been adopted over the past two years?&nbsp; We have heard about ED-logo coffee cups?&nbsp; What else?&nbsp; While you are at it, not just suggestions submitted to EDwide suggestion programs.</p><p>Cast the net wider and recognize&nbsp;good ideas that&nbsp;have been proposed and adopted ... to what effect?&nbsp;</p><p>This kind of information is likely to encourage further creativity and&nbsp;improved results.</p><p>thanks!</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>","Under Review"
259,"Reducing IT costs and working more efficiently",599,1,1310065300,1368033573,"<p>I would like OCIO to share with&nbsp;employees who are involved in making budget decisions&nbsp;information on IT costs: pre-EDUCATE to post-EDUCATE era to demonstrate the cost savings as I am quite concerned about rising IT costs. While I realize that IT costs are bound to increase each year, and need to be so to secure our data and systems, I also know that there are many other efficient and cost efficient&nbsp;ways of working in the 21st century. I also want to learn how other agencies are meeting IT needs via other vehicles. Having this information is essential during a time of shrinking budgets where critical decisions need to be made.</p>","In Progress"
261,"Switch from Microsoft Outlook to Gmail",602,1,1310482540,1368033654,"<p>I have only been here three weeks or so, and already I have (numerous times) seen and even heard the shouts and cries of hard working FSA employees whose Microsoft Outlook folders won&#39;t load, or for whom the application has simply crashed causing a loss of 15 or more minutes worth of typing.&nbsp; I imagine there is some reason we continue to use Microsoft Outlook, and I will say that you only really notice the program when it is messing up (i.e. otherwise you just open it up and send/receive email; only when it&#39;s not working do you curse the hateful employees at Microsoft who developed such a cruel and malicious program).&nbsp;</p><p>However, in the three weeks that I have been here, I have watched as my boss has repeatedly called the helpdesk to get her outlook account working (which it sometimes does), and heard her frustration as she stares at the little spinning circle icon that glares back at her trying to decieve her into believing that something is actually happening, and that maybe she&#39;ll be able to access her email if she just waits 1 more minute...&nbsp; I have also listened to literal wails and moans, as one of my co-workers&#39; Outlook crashes just as she is attempting to send a very long email to someone that took her an extended period of time to write.&nbsp; I&#39;ve actually heard that at least 3 times now.&nbsp; It seems that Microsoft Outlook knows when you are writing an exceptionally long email and plans its crashes accordingly.&nbsp; It has gotten to the point that she has to write any long emails in her personal Gmail account, then send those to her Outlook account, and <strong><em>THEN</em></strong> forward them along to whoever the intended recipient is.&nbsp; This is honestly, just ridiculous...</p><p>I suppose, as the &quot;title&quot; indicates, my point is that we should move everything over to Gmail.&nbsp; I have honestly never lost an email due to a crash on Gmail&#39;s part.&nbsp; In fact, Gmail makes sure to save a copy of your email every time you make a change to it.&nbsp; I imagine there are a myriad of contractual and privacy related issues that people will bring up to explain why we simply cannot use Gmail, but that doesn&#39;t mean I cannot submit my ideas, right?&nbsp; I imagine also that this idea has been submitted in the past, and has never seen the light of day since, but I don&#39;t care.&nbsp; I think that you would save time, improve efficiency and drastically improve morale at this agency if you were to switch from Microsoft Outlook to Gmail.</p>",Resolved
262,"Annual Employee Event",599,1,1310571710,1310571710,"<p>Can we organize an annual social event such as summer or holiday gathering as other entities or corporations do? It will be an opportunity to convene annually at a hotel or other meeting facility (if it is a holiday event) or at an outdoor summer event&nbsp; (e.g, a barbecue) that is hosted through either employee contributions or other fundraising event? I think it would be great to do this as it would not only foster &quot;team&quot; spirit&nbsp;but&nbsp;provide an opportunity to get to know&nbsp;other employees. Family members could also participate.</p>","Awaiting Review"
263,"A 5 Essential Supports Scorecard",605,1,1310572939,1310573111,"<p>How about a school level scorecard the addresses the five essential supports?</p><p>Research consistently bears out the need to address multiple factors when looking at school improvement.&nbsp; More specifically, experts point to Leadership, Professional Capacity, Parent-Community Ties, Student-Centered Learning, and Instructional Guidance, as the essential supports required for enabling success in the classroom.&nbsp; We also know that multiple systems are involved in improvement, including schools, districts, graduate programs in education, school boards, local, state, and federal government, teachers&#39; unions, low-income and disadvantaged serving agencies and not-for-profits, etc.&nbsp; And yet, when we think about our policies and programs for school improvement, we are most often looking to one or two factors within a single system as the means for affecting change.&nbsp;</p><p>In a recent presentation at ED, reform leader Anne Henderson pointed out that &quot;schools strong in 3-5 supports were 10x more likely to improve in reading and math,&quot; and that &quot;weakness overtime in one undermined improvement.&quot;&nbsp; This then begs several questions: How can we orient our policies, or redefine our frameworks, to make room for a more holistic vision of the inputs required for change?&nbsp; How can we begin to look at these five essential supports as self-reinforcing, and then analyze their relationship to one another to develop an appropriate plan of action that will address them all?&nbsp;Or more simply, how can we help schools do these five things better!?</p><p>One opportunity may be to create an essential support scorecard.&nbsp; Rather than a score based on school outputs, which is difficult to tie to appropriate action steps (and too often is criticized as providing incentives to take the <strong><em>wrong</em></strong> action steps&hellip;), a score related to supports might provide clear and concrete areas for improvement.&nbsp; When connected to best practices in these areas, a district may find the essential supports scorecard a powerful tool for implementing change.&nbsp;</p><p>Does it make sense to beta test a new scorecard that tests the five essential supports?&nbsp; Maybe we&#39;ll even call it a <em>check-up tool</em> to lower the negative competitive incentive barrier.&nbsp; How about it?&nbsp; Let me know what you think.&nbsp; An essential support scorecard may be a vehicle that allows schools not only to know where they are, but what they, together with the multiple systems around them, can do about it.</p><p>Thanks for reading.</p><p>Matt</p>","Awaiting Review"
264,"ESEA Reauthorization",608,1,1310576290,1310576363,"<p>&nbsp;</p><p>To balance states efforts to raise standards, align systems to college and career readiness, strengthen the teaching profession, and focus on lowest performing schools, ESEA reauthorization should ensure a clear definition of and accountability for higher order thinking skills, broaden the definition of student growth to include higher-order thinking skills, link personnel development to student performance inclusive of higher-order thinking skills, and support school- and community-based programs that provide the proper context for the development of higher-order thinking skills.&nbsp; &nbsp;Under Title I of ESEA, states are required to develop &ldquo;multiple up-to-date measures of student achievement, including measures that assess higher-order thinking skills and understanding.&rdquo;&nbsp; The Department should embolden states efforts by providing them the mandate to ensure all students have both the basic and higher-order thinking skills to meet the 21<sup>st</sup> Century needs of employers and our global economy.&nbsp;&nbsp; To do nothing is not an option!!!</p>","Awaiting Review"
265,"ED Teacher Network",207,1,1310580253,1341924327,"<p>This past May, Secretary Duncan celebrated teachers and talked about how lucky he felt to work with several former teachers right here at the Department.&nbsp; He spoke of our 500+ teachers and the Teaching Ambassador Fellows as a huge resource to ED&#39;s work. A few of us here, representing a fraction of that 500+, would like to help Secretary Duncan, and the Department in general, do a better job accessing and utilizing this resource.&nbsp; By creating a community of teachers within ED, we feel that we could enhance the efficiency and effectiveness of several ED initiatives by ensuring that our level of expertise and specific experiences are known and utilized when appropriate.&nbsp; Shortly, we will be sending out an invite for a first lunch about being part of an ED Teacher Network.&nbsp; Our initial work will focus on simply finding out who is interested, and then creating a detailed inventory of the kinds of teachers we have here at ED.&nbsp; This list can be extremely helpful, not only to Secretary Duncan, but to all offices.&nbsp; For instance, as the Department seeks to better understand the complexities of rural education, it would be beneficial to know of the many teachers who worked in rural communities for several years before serving at the Department.&nbsp; Beyond this initial step, the lunch will be a time when we can discuss how we can do a better job incorporating our collective wealth of knowledge into ED&#39;s primary work.&nbsp; We welcome suggestions on how to improve upon this idea for how to &quot;support great teachers&quot; in the field who strive daily to improve outcomes for all children. &nbsp;&nbsp;</p><p>&nbsp;</p>","In Progress"
266,"Taking TEACH a step further to recruit 'best and brightest'",348,1,1310591586,1316527471,"<p>The TEACH initiative was designed to meet two huge challenges: recruiting students -- especially our &quot;best and brightest&quot;&nbsp; -- to consider the teaching profession, and to celebrate America&#39;s great teachers.&nbsp;&nbsp;&nbsp;However, these goals are often met with cynicism by current&nbsp;educators and students.&nbsp;&nbsp;&nbsp;It is unfortunately not uncommon to hear teachers, parents and students ask:&nbsp; &quot;Why would our best students, who can choose any career path, choose to teach?&quot;&nbsp;&nbsp;&nbsp; As a means of countering that response, I propose a new Presidential Scholar Program (or an equally rigorous&nbsp;new scholarship program) that would&nbsp;fund full-ride scholarships to one or two really outstanding students (high school seniors or&nbsp;2-year college transfer students) per state, who would in turn commit to teaching&nbsp;at a high-need position/school&nbsp;for at least 3 years after earning their degree.&nbsp;&nbsp;&nbsp;ED could&nbsp;highlight these students through the media to demonstrate our&nbsp;strong commitment to recruiting great teachers and to&nbsp;inspire others to follow the same path.&nbsp;&nbsp; I know that we already have TEACH grants but their monetary amount and academic requirements&nbsp;aren&#39;t substantial&nbsp;enough to prove that we&#39;re ready &quot;&nbsp;&nbsp;&nbsp;&nbsp;</p>","Under Review"
267,"Revamp those pesky ED 524Bs",614,1,1310592682,1315587373,"<p>If your grantees are any thing like mine, then you know how hard it is for them to fill out the ED 524B, especially the project status charts. In addition, often times my grantees change their performance data from year to year. For example, a grantee may report that they prepared 25 teachers during FY 9, but then a year later&nbsp; &quot;correct&quot; their data to show that they only really prepared 21 teachers. Therefore wouldn&#39;t it be nice to have an online system (not G5) where grantees could report their GPRA data to us? The information they report would be recorded and saved online, so as to create a database of their performance. Each time they log into the system they would see what they reported to us during previous reporting periods. Also, if a grantee tried to change historical performance data, then the system would alert us. So let&#39;s get rid of those annoying project status charts&nbsp; that only confuse our grantees and frustrate us ED program officers!</p>","Under Review"
268,"Internal Processes",482,1,1310652228,1315939720,"<p>As a first line supervisor I am asked by new employees the best places to get training relating to various subject areas.</p><p>As there is no place to capture people&#39;s reviews of training that has been taken I rely on my own experiences.</p><p>If there was a way in MAX or another shared site for people to enter reviews of classes taken and the value they have provided.</p><p>We spend much money on training but not all programs I know are worthwhile.</p><p>I know I would have some reviews related to grants training, appropriations training and govt environment classes.</p><p>&nbsp;</p><p>&nbsp;</p>","Under Review"
269,"Spreading meetings out across the five workdays",117,1,1310654125,1310654125,"<p>With the growth of telework, a side effect is the bunching of meetings on Tuesdays, Wednesdays and Thursdays, often at the same time and/or overlapping.&nbsp; We need to make more of an effort to spread the meetings out Monday through Friday.&nbsp; Perhaps the implementation of Sharepoint will allow those who telework on Monday and Friday to participate actively in meetings.&nbsp; This will remove many of the obstacles to scheduling Monday and Friday meetings.&nbsp; We also need to make an effort, wherever possible, to schedule meetings during the core hours to maximize the ability of colleagues to participate.</p>","Awaiting Review"
274,"Onsite Virtual Work Stations: Reducing related costs for office space",620,1,1311180834,1311180834,"<p>As more emphasis is placed on Flexiplace and the Administration&#39;s focus on Flexiplace becomes greater, the demand for, and future need for, the traditional office space will change.&nbsp; Currently, a flexiplace employee working at an alternate work site (not including a home office) is provided two offices:&nbsp; one office is located at the main site (HQ, for example); the other office is located at the alternate site (a regional office, for example).&nbsp; A flexiplace employee who works primarily from their alternate work site (or from home) may only visit their&nbsp;main work site on a periodic basis.&nbsp; During that time, the office space that is allotted to them at their main work site remains unused and empty.&nbsp; Therefore, the costs for the use or lease of that space is essentially wasted.&nbsp;</p><p>To reduce these office related costs, it would be more cost efficient to establish onsite virtual work stations where flexiplace employees who&nbsp;are required to come to the main office on an as needed basis can &quot;plug in&quot; during the day.&nbsp; The virtual work station itself could be one large room (like a large conference room area) where several flexiplace employees can come in and plug in.&nbsp; Each &quot;plug-in&quot; site would also&nbsp;include a single drawer lock-file for storage.</p><p>This concept is not new.&nbsp; Companies that I personally know have minimized costs related to office space through the use of onsite virtual work stations, for example, are IBM and Xerox.&nbsp; I believe it would be worthwhile for ED to investigate&nbsp; and consider.</p>","Awaiting Review"
275,"Bridge jobs for Baby Boomers",621,1,1311282036,1313429501,"<p><em>ABC World News states that eighty percent of baby boomers say when retirement day comes, they&#39;ll still be on a job or in&nbsp;some cases, because they want to be and in others, because they have to be.&nbsp; </em><strong><em>Many companies offer bridge jobs, full- or part-time work designed to ease the move into retirement</em></strong><em>.</em></p><p><strong>My idea </strong>would be to offer this option to&nbsp;Department of Education&nbsp;employees. The laws on the books for a person to stay on part-time&nbsp;in the federal government are obsolete and need to be&nbsp;changed.&nbsp;</p><p>My recommendation would be to allow government workers to&nbsp;bridge<strong> the position&nbsp;into the baby boomer blast.&nbsp; If&nbsp;a person wants to stay on the job, but not full time, why can&#39;t the department make that happen?&nbsp; It&#39;s a win, win situation for everyone.&nbsp; The government saves money by allowing the employee to work part time, by not having to announce a new job position, by not having to retrain and by&nbsp;keeping that knowledge&nbsp;in house.&nbsp; We would also save the country social security because the bridge employee is&nbsp;not taking social security as soon as they would if they retire.</strong></p><p>&quot;Seventy-five percent of baby boomers claim Social Security before they turn 65, even though the math does not work in their favor. If you are 62 years old earning $60,000 a year, you&#39;d get $1,126 a month from Social Security, but if you wait until you are 70 you&#39;d receive $2,123 a month.&quot; (ABC World News).&nbsp;</p><p>That means we would have a person 5 to 10 more years to serve in the govt.</p><p>Help America by keeping baby boomers working in bridge jobs.</p><p>&nbsp;</p>","Under Review"
278,"Not having to update your windows password when we switch over to all using PIVS",528,1,1311785405,1311785405,"<p>I would recommend that we resend the policy of having to update our Windows password while using PIVs.&nbsp; PIVs are a form of 2-fator authentication and as such the need for updating your windows password will not be as necessary compared to when you only used a login and password which is a single factor authentication.&nbsp;</p><p>Logins and passwords needed frequent updates in case someone had gotten access to it or the login/password combo were trying to get hacked into.&nbsp; If/when you lose your PIV card, then the recipient of it still can not access the network, because they do not have your PIN.&nbsp; I worked for DOD for 4 years and setup my pin once and did not have to change it or even setup a Windows password and recommend that we go to their standard.</p><p>&nbsp;</p><p>Thanks for entertaining my idea,</p><p>&nbsp;</p><p>Jim</p>","Awaiting Review"
280,"Reinvigorate ED’s Library",640,1,1312206130,1375473760,"<p><strong>IDEA ENGINE ADMINISTRATOR&#39;S NOTE</strong></p><p><strong>The National Library of Education has been wireless-enabled as part of OCIO&#39;s guest wireless upgrade in the LBJ&nbsp;Bulding.&nbsp; &quot;Pay-by-the-cup&quot; coffee and classical music, while not in the library itself, are easily accessible in the cafeteria one floor up.&nbsp; To all who have yet to visit the NLE, it is an inspiring environment that&#39;s available for your use.&nbsp;&nbsp;Plan a&nbsp;visit soon!</strong></p><p>&nbsp;</p><p><strong>EARLIER UPDATE&nbsp;<a href=""/node/280#comment-359"">HERE</a> FROM THE DEPARTMENT&#39;S DIRECTOR OF THE INSTITUTE OF EDUCATION SCIENCES JOHN EASTON ON THIS ISSUE. </strong></p><p>The National Library of Education needs to be an integral part of daily operations, which it currently is not.&nbsp; This could be accomplished by having access to wireless capabilities and enhancing the environment to include coffee machines and music.&nbsp; Employees would come to the library as a source of innovation as well as information.</p><p>Statistics indicate that libraries all over the country are suffering from low patron attendance; however, those that are flourishing have found ways to meet the needs of their customers.&nbsp; Sprint offers a &ldquo;hot-spot&rdquo; capability that enables up to 8 wireless users to connect at a time for a very low monthly fee; Verizon also has the same capability.&nbsp; If the department were to purchase 2 of these devices, internet services could be available in the library to conduct internet research in conjunction with the books and magazines.&nbsp; A &ldquo;pay-by-the-cup&rdquo; coffee machine would allow library users to reinvigorate themselves from the arduous task of research without leaving the library.&nbsp; Having jazz or classical music playing in the background would make the ED Library a standout among Federal Agency libraries.</p>",Implemented
284,"Maxi-Flexi Work Schedule",655,1,1312293822,1313429457,"<p><strong>Flexible Work Schedule (FWS)</strong></p><p><strong>Flexible Work Schedule (FWS)</strong> This flexible work schedule is the Maxiflex work schedule. Maxiflex provides employees and managers a wide array of scheduling options. These options provide the opportunity to schedule work around family obligations and/or personal needs. Maxiflex requires employees to work 80 hours during the pay period, but it does not require employees to work Monday - Friday 8 hours a day. Individual managers may determine whether the basic work requirement is defined as 80 hours per pay period, 40 hours per week, or even 8 hours per day. With supervisory approval, employees working Maxiflex may vary the number of hours each day and/or number of days worked each week so long as the 80 hour biweekly work requirement is completed between the flexible bands of 12:00 a.m. Monday morning through 11:59 p.m. Saturday night. Sunday may not be used to complete the regular work require-ment. Maxiflex also requires Core Time which is a period of time during which employees must be at work or in approved leave status.&nbsp; Organizations may vary their core time to fit their particular needs. Maxiflex permits employees (except&nbsp; members of the Senior Executive Service [SES]) to earn and use credit time.</p><p align=""center""><strong>FLEXIBLE WORK SCHEDULE - MAXIFLEX</strong></p><p>The maxiflex plan provides employees and managers great latitude in the scheduling of work. Under the AWS Master Plan, employees are not required to work 5 days a week, 8 hours a day. Centers/Offices have the option of tailoring the overall plan to meet their specific needs. For example, management may establish core hours on days other than the one listed in the AWS Master Plan; may limit the number of hours an employee may work per day; may place a minimum number of hours an employee must work each day; may require employees to submit for approval the hours they plan on working before the beginning of the administrative work week, etc. Employees are eligible to participate within the limits placed on them by management. Therefore, employees must review their Center&#39;s/Office&#39;s plan for variations to the AWS Master Plan.</p><p><strong>BASIC WORK REQUIREMENT</strong></p><p>The basic work requirement of the maxiflex schedule is the number of hours, excluding overtime hours, an employee is required to work or otherwise account for by leave, credit hours, holiday hours, excused absence, compensatory time off, LWOP, or time off earned as an award.</p><ol><li>Under the AWS Master Plan, a full-time employee must work 80 hours in a biweekly pay period. Management has the option to establish daily or weekly basic work requirements.</li><li>The basic work requirement for a part-time employee is the number of hours the employee must be present in a biweekly pay period.</li><li>The basic work requirement must be completed between Monday 12:00 a.m. - Saturday 11:59 p.m. Hours worked on Sunday will not count toward the basic work requirement.</li></ol><p>&nbsp;</p><p>&nbsp;</p>","Under Review"
290,"Don't Forget the Regional Employees for Participation in ED Cyber-Activities",661,1,1312462053,1312462053,"<p>Make sure that Regional employees are just as encouraged to participate in ED cyber-activities as HQ employees.</p><p>Feds Feed Families through the Idea Engine is a great way to join our agency in a benevolent action toward our community, but I did not see nearly as much encouragement for regional employees to participate during this August 1 week&#39;s goal of registering to qualify for 250 items.</p><p>Including us improves the quality of our work cyber-environment and culture, and makes ED a better place to work in the regional offices.</p><p>&nbsp;</p>","Awaiting Review"
299,"Learning organization",671,1,1312650575,1312650575,"<p>In organizational performance, an agency&#39;s goal is to reach maximum performance level.&nbsp; Research suggests that when an organization is not performing at a maximum level, both infrastructure and human capital strategies must be reviewed. ED&#39;s effort to improve organizatonal performance from all aspects is noteworthy.&nbsp; To continue ED&#39;s efforts, becoming a <em>learning organization</em> is critical to becoming a high performing institution as well as being the best place to work.</p>","Awaiting Review"
301,"Tuition Reimbursement Program ",82,1,1313513910,1336653066,"<p>Currently the Tuition Reimbursement Program offers eligible employees $3,000 per class with a maximum of $6,000 per year (if application is approved).&nbsp; I would suggest that you remove the stipulation of $3,000 per class and just have a maximum of $6,000 per year.&nbsp; For example one graduate level class at UMUC is $1,413 for the Fall 2011 semester and if there was only the annual maximum for an eligible employee, that person would be able to have four classes covered in one year as opposed to just two.&nbsp; The difference would be even more noticeable to an employee in an undergrad program.</p>",Implemented
302,"Encourage and Reward Idea Submissions",25,1,1313676152,1313676152,"<p style=""margin-left: 27pt"">There are a lot of folks here at ED with a lot of great ideas, but unfortunately not all of us will take the time to voice their idea without a little incentive. I believe that ED employees are always on the look out to do good things and try to be as efficient as possible, but when it comes to sharing those great ideas, many people don&#39;t. I&#39;m recommending an extension or better publication of an existing ED policy, the &quot;Suggestion Award&quot;, which states:</p><p style=""margin-left: 27pt""><em>&quot;This is a lump sum cash award of $25 to $35,000 and a certificate.&nbsp; The award is open to all employees to recognize ideas which directly contribute to economy in, or the effectiveness of, government operations.&nbsp; The amount of the award is based on a percentage of savings to the government.&quot;&nbsp; </em></p><p style=""margin-left: 27pt""><em>We&#39;re continuing to help ED save money, work hard, and submit our great ideas, so share the wealth, literally! </em></p>","Awaiting Review"
303,"online $ donations for Feds Feed Families",693,1,1314029615,1314029615,"<p>I&#39;m a new ED employee and regularly donate to our local food pantry here in Kansas City via their online &quot;food drive&quot; portal.&nbsp; It is easy and convenient.&nbsp; It&#39;s difficult for me to bring canned and other food goods into work.&nbsp; I know it must be difficult for others who commute via rail or other public transportation to do so as well.&nbsp; Can we please incorporate this online giving option into the program?</p>","Awaiting Review"
306,"ED Daily News Briefing Articles Blocked",146,1,1314191550,1316527398,"<p>Often, access to news articles on&nbsp;connectED&#39;s daily Department of Education New Briefing is blocked, particularly news from Reuters.&nbsp; The message after clicking on the hyperlink is &quot;ED Web Content Violation Access Denied: News/Media.</p><p>Is there a way to ensure that news one part of the Department deems important isn&#39;t blocked by another part of the Department?</p><p>&nbsp;</p>","Under Review"
314,"Management and Supervision ",697,1,1314384712,1314384712,"<p>What if our management structure was changed?&nbsp; What if supervisors were focused on supportive supervision of employees and not on trying to balance supervisory requirements with program responsibilities?&nbsp; Here is my idea:</p><p>It seems to me that after an employee reaches grade13 or&nbsp;14, s/he cannot advance without assuming supervisory duties.&nbsp; Not all employees are suited for serving as supervisors but may accept the responsibilities in order to advance their career.</p><p>Each office has several resource coaches that supervise employees.&nbsp; They complete the performance agreements, conduct bi-weekly meetings with employees, assist with the creation and implementation of professional development plans.&nbsp; They are focused on their employees.&nbsp; They are also in communication with team leads and program directors, and use feedback from co-workers and other sources to provide support for each employee.</p><p>&nbsp;</p>","Awaiting Review"
316,"Get ED-wide licenses for statistical software (SAS, SPSS, STATA) and make packages widely available ",466,1,1314728780,1367511016,"<p>Please get ED-wide licenses for statistical software (SAS, SPSS, STATA) and make packages widely available to any and all interested staff.&nbsp;</p><p>Currently, it is my understanding that individual POCs negotiate their own purchases of statistical software, and pay for them out of S &amp; E funding.&nbsp; Is that correct?&nbsp;&nbsp;Hence, they are rationed, and NOT widely available.&nbsp;</p><p>1) Given that statistical analysis seems to be a key &quot;common enterprise service&quot;&nbsp;(e.g., see page 15 of the following Strategic Plan)</p><p>[Research and Statistics Services, Survey Design Tools, Statistical and Analysis Tools</p><p>Support the examination of business issues, problems and their solutions.<br />Tools enabling the collection of information from customers.<br />Collect useful information from customers.]</p><p><a href=""http://www2.ed.gov/about/reports/annual/ocio/irmstratplan2010.pdf"">http://www2.ed.gov/about/reports/annual/ocio/irmstratplan2010.pdf</a></p><p>AND</p><p>2) that the EDUCATE contract -- for all the expense inexplicably does not include this key component (correct?),</p><p>perhaps the EDUCATE contract could be re-negotiated -- or unwound?&nbsp;&nbsp;</p><p>I recognize that this is not a new idea --</p><p><a href=""http://saveaward2010.ideascale.com/a/dtd/Cancel-the-Department-of-Education-s-IT-EDUCATE-contract-with-Dell---Perot-Systems/52955-9432"">http://saveaward2010.ideascale.com/a/dtd/Cancel-the-Department-of-Education-s-IT-EDUCATE-contract-with-Dell---Perot-Systems/52955-9432</a></p><p>But&nbsp;I add the suggestion that&nbsp;ED enter into an exploratory&nbsp;arrangement with a firm&nbsp;such as LMI to invesitgate how&nbsp;better to meet the IT needs of the Department -- INCLUDING the new for statistical software. &nbsp;</p>","In Progress"
318,"Initiatives for Military Families and Veterans",705,1,1315321622,1317214046,"<p>Arne&#39;s recognition program</p><p>Category for public recognition: Initiatives for Military Families and Veterans</p><p>Type of recognition most meaningful for me: 1) a group photo of the Secretary and the ED Military Team with a blog and/or post on http://www.ed.gov/veterans-and-military-families; 2) individual photos of the Secretary providing simple certificates of appreciation or photos to the ED staff on the team; and/or 3) a group photo of the Secretary with the Department&rsquo;s veterans.</p>","Under Review"
